url, success, logo_link, request_type, message
https://www.justhost.com, True, "https://www.bluehost.com/content/dam/bluehost/favicons/favicon.ico", headed, "favicon"
https://www.meraki.com, True, "https://meraki.cisco.com/wp-content/uploads/2023/03/homepage-hero-1600x700-1.png", headed, "og_image"
https://www.myway.com, True, "https://www.myway.com/static/icons/myway.com.ico", headed, "favicon"
https://www.freeconferencecall.com, True, "https://www.freeconferencecall.com/fcc_favicon.ico", headed, "favicon"
brighthouse.com, False, "None", None, "Error MissingSchema"
https://www.home.pl, True, "https://cms-assets.home.pl/api/assets/home-pl/517ee8f8-9567-461a-9642-b4d7a0dc06b4/", headed, "og_image"
https://www.acquia.com, True, "https://www.acquia.com/sites/default/files/media/image/2025-03/Acquia%20Social%20Graphic.png", headed, "og_image"
https://www.sakura.ne.jp, True, "https://rs.sakura.ad.jp/images/ogp.png", headed, "og_image"
https://www.inbox.com, True, "https://www.inbox.com/images/logo.png", headed, "common_path"
https://www.mxtoolbox.com, True, "https://mxtoolbox.com/favicon.ico", headed, "favicon"
https://www.viglink.com, True, "https://www.sovrn.com/wp-content/uploads/commerce-icon-2.png", headed, "og_image"
https://www.nifty.com, True, "https://www.nifty.com/images/molecules/OGP_pc.png", headed, "og_image"
http://www.harris.com, True, "https://www.l3harris.com/sites/default/files/2021-02/Welcome%20to%20L3Harris.com_.png", headed, "og_image"
https://www.italkbb.com, False, "None", headed, "None"
securepaynet.net, False, "None", None, "Error MissingSchema"
https://www.bluetooth.com, True, "https://www.bluetooth.com/wp-content/uploads/2019/04/Bluetooth_FM_Color.png", headed, "og_image"
https://www.brandbucket.com, True, "https://www.brandbucket.com/images7/fb_thumbnail_9.jpg", headed, "og_image"
https://www.credomobile.com, True, "https://www.credomobile.com/wp-content/uploads/2022/02/logo.png", headed, "og_image"
https://www.cchgroup.com, True, "https://assets.contenthub.wolterskluwer.com/api/public/content/b59afa837a2c47e494b5339ec0316b1c", headed, "og_image"
https://www.incredimail.com, False, "None", headed, "None"
https://www.dogpile.com, True, "https://www.dogpile.com/static/info.dogpile.com/favicon-32x32.png", headless, "favicon"
ubreakifix.com, False, "None", None, "Error MissingSchema"
https://www.thenextweb.com, True, "https://s3.eu-west-1.amazonaws.com/tnw.events/hardfork-2018/uploads/social/tnw_191007_110526.png", headed, "og_image"
https://www.flippa.com, True, "https://static.flippa.com/images/default-screenshot.png", headless, "og_image"
https://www.cartoys.com, True, "http://www.cartoys.com/cdn/shop/files/cartoys.jpg?v=1683062193", headed, "og_image"
https://www.sedo.com, True, "https://cdn.sedo.com/c7r/assets/static/images/icons/apple-touch-icon.png?v=dLJ3bx2xjj", headed, "favicon"
https://www.surveygizmo.com, False, "None", headed, "None"
https://www.123contactform.com, True, "https://cdn.marketing123.123formbuilder.com/wp-content/uploads/2024/04/123-paltform-fields-scaled.webp", headed, "og_image"
https://www.ucoz.com, True, "https://www.ucoz.com/ucoz/v3/img/ucozsocial.png", headed, "og_image"
televisionfanatic.com, False, "None", None, "Error MissingSchema"
findtherightjob.com, False, "None", None, "Error MissingSchema"
https://www.zimbra.com, True, "https://www.zimbra.com/wp-content/uploads/2023/07/cropped-favicon-32x32.png", headed, "favicon"
https://www.lingo.com, True, "https://www.lingo.com/wp-content/uploads/2023/07/Asset-1-150x150.png", headed, "favicon"
cellphoneshop.net, False, "None", None, "Error MissingSchema"
https://www.phone.com, True, "https://www.phone.com/wp-content/uploads/2022/05/phone_dot_com_OG_image.png", headed, "og_image"
https://www.mywebsearch.com, True, "https://www.mywebsearch.com/wp-content/uploads/sites/142/2025/04/mywebsearch.com_.svg", headed, "img_logo"
soluto.com, False, "None", None, "Error MissingSchema"
backupify.com, False, "None", None, "Error MissingSchema"
livedoor.jp, False, "None", None, "Error MissingSchema"
https://www.adblade.com, True, "https://www.adblade.com/img/logo.png", headed, "common_path"
https://www.cakemail.com, True, "https://storage.googleapis.com/ckm-images/cakemail/cakemail-opengraph.gif", headed, "og_image"
radaris.com, False, "None", None, "Error MissingSchema"
https://www.benchmarkemail.com, True, "https://www.benchmarkemail.com/wp-content/uploads/2023/10/hero_video02.gif", headed, "og_image"
tinydeal.com, False, "None", None, "Error MissingSchema"
https://www.ebizautos.com, True, "https://www.ebizautos.com/wp-content/uploads/2019/09/favicon-regular.png", headed, "favicon"
https://www.liquidweb.com, True, "https://www.liquidweb.com/wp-content/uploads/2024/06/home.png", headed, "og_image"
https://www.scorebig.com, True, "https://www.scorebig.com/images/logo.png", headed, "common_path"
consumercellular.com, False, "None", None, "Error MissingSchema"
https://www.vodafone.com, True, "https://images.ctfassets.net/q7ob9vms4z5k/SzyBfsiLd9BpBBd0ntaVR/3d5c6165d4efc322045a7853537f80b8/VF_3D_Background_RGB_PULSE_TOP_3.jpg", headed, "og_image"
https://www.brighttalk.com, True, "https://www.brighttalk.com/images/logo.png", headed, "common_path"
https://www.liferay.com, True, "https://www.liferay.com/documents/10182/0/open_graph_image+%281%29.png/a608e357-83f6-e392-979c-6599a8618634/open_graph_image+%281%29.png?version=1.0&t=1646949040894&imagePreview=1", headed, "og_image"
https://www.marchex.com, True, "https://www.marchex.com/wp-content/themes/marchex/images/favicon.png", headed, "favicon"
https://www.freewebs.com, True, "https://cms.cloudinary.vpsvc.com/image/upload/f_auto/q_auto/v1732610556/digital/partners/wix/PDP-C%20New%20Design/Vista-Wix-dark_2.png?no_cookie=true", headed, "img_logo"
https://www.digicelgroup.com, True, "https://www.digicelgroup.com/www.digicelgroup.com/api/assets/digicel-group/68bb3731-214e-4c19-9707-d2faf58bac22", headed, "og_image"
https://www.012global.com, True, "https://www.011global.com/Content/favicon2.png", headed, "og_image"
https://www.earthlinkbusiness.com, True, "https://business.earthlink.net/wp-content/uploads/2024/03/home-business-internet.webp", headed, "og_image"
https://www.1shoppingcart.com, True, "https://www.1shoppingcart.com/Imgs/apple-touch-icon.png", headed, "favicon"
buuteeq.com, False, "None", None, "Error MissingSchema"
https://www.grasshopper.com, True, "https://logmeincdn.blob.core.windows.net/grasshoppermedia/2025-02-07--142940/images/logos/sticky-header.png", headed, "img_logo"
https://www.ciena.com, True, "https://www.ciena.com/__data/assets/image/0036/136998/1200-X-627_No_Text32.png", headed, "og_image"
http://www.test.com, True, "https://img.atom.com/story_images/visual_images/1706201190-Test_main.png?class=show", headed, "og_image"
https://www.mailjet.com, True, "https://images.ctfassets.net/y6oq7udscnj8/3iS8FBDkAZDJTliYP2s2RZ/34f2bd22ffc04b82867e5f6c7a3eb81b/MJ-Meta-Home.png?w=1200&h=628&q=50&fm=png", headed, "og_image"
https://www.polycom.com, True, "https://www.hp.com/content/dam/sites/worldwide/dems/hp_og_image.jpg", headed, "og_image"
https://www.demandbase.com, True, "https://www.demandbase.com/wp-content/uploads/2024/10/img_Why-Demandbase-is-the-Leader_featured.jpg", headed, "og_image"
squidoo.com, False, "None", None, "Error MissingSchema"
https://www.thrillist.com, True, "https://assets3.thrillist.com/v1/image/2867798/1200x600/scale;;webp=auto;jpeg_quality=85.jpg", headed, "og_image"
https://www.unitrends.com, True, "https://www.unitrends.com/seo/default_hu14142289166599843245.png", headed, "og_image"
https://www.solidsignal.com, True, "https://www.solidsignal.com/images/solid-signal-logo.png", headed, "img_logo"
https://www.localedge.com, True, "https://www.localedge.com/images/logo.png", headed, "common_path"
https://www.singtel.com, True, "https://cdn1.singteldigital.com/content/dam/singtel/online-draft/singtel_logo_coloured.png", headed, "og_image"
https://www.dialmycalls.com, True, "https://www.dialmycalls.com/images/logo.png", headed, "common_path"
https://www.sapo.pt, True, "https://www.sapo.pt/assets/img/homepage-sapo/facebook.jpg", headed, "og_image"
https://www.payloadz.com, True, "https://www.payloadz.com/images/logo.png", headed, "common_path"
https://www.vibe.com, True, "https://www.vibe.com/wp-content/uploads/2021/03/cropped-VIBE_favicon.png", headed, "og_image"
https://www.hostmonster.com, True, "https://www.bluehost.com/content/dam/bluehost/favicons/favicon.ico", headed, "favicon"
https://www.kentico.com, True, "https://res-2.cloudinary.com/xperience-io/image/upload/c_fill,dpr_1,g_auto,h_627,w_1200/f_png,q_auto/v1/opengraph/kentico-og_agj2uk", headed, "og_image"
https://www.vanillaforums.com, True, "https://vanilla.higherlogic.com/wp-content/uploads/2023/09/vanilla-menu-logo.png", headed, "img_logo"
https://www.promotive.com, True, "https://www.expertvoice.com/wp-content/uploads/2025/03/FeaturedImageSpring25.jpg", headed, "og_image"
https://www.biznessapps.com, True, "https://www.biznessapps.com/images/logo.png", headed, "common_path"
https://www.chitika.com, True, "https://www.chitika.com/content/images/size/w1200/2025/01/chitik.com-header-3.png", headed, "og_image"
twcbc.com, False, "None", None, "Error MissingSchema"
https://www.telstra.com.au, True, "https://telstra.com.au/content/dam/tcom/lego/logo/telstra-logo-656x370.png", headed, "og_image"
https://www.engadget.com, True, "https://s.yimg.com/kw/assets/engadget-amp-proposed.png", headed, "og_image"
charterbusiness.com, False, "None", None, "Error MissingSchema"
https://www.sailthru.com, True, "data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20161'%3E%3C/svg%3E", headed, "img_logo"
https://www.esignal.com, False, "None", headed, "None"
https://www.qq.com, True, "https://mat1.gtimg.com/qqcdn/qqindex2021/favicon.ico", headed, "favicon"
https://www.99designs.com, True, "https://99designs.com.br/og-image.png", headed, "og_image"
clickability.com, False, "None", None, "Error MissingSchema"
totalrecipesearch.com, False, "None", None, "Error MissingSchema"
http://www.lyris.com, False, "None", headed, "Error ConnectionError"
https://www.listrak.com, True, "https://cdn.prod.website-files.com/61605d613e0aad4dba52251e/6668669b272515d50220daa4_listrak%20OG%202024.webp", headed, "og_image"
https://www.att.jobs, True, "https://tbcdn.talentbrew.com/company/117/cms/img/og-images/att-og-image.jpg", headed, "og_image"
https://www.wirelessemporium.com, True, "data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMDAiIGhlaWdodD0iMTAwIiB2aWV3Qm94PSIwIDAgMTAwIDEwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=", headed, "img_logo"
https://www.wordstream.com, True, "https://www.wordstream.com/wp-content/uploads/2023/07/wordstream-featured-share-image-july2023-v2.png", headed, "og_image"
https://www.air-watch.com, True, "https://static.omnissa.com/sites/default/files/2024-09/Omnissa_Product_WS1-UEM_Wide_Thumbnail_Image_No-O-Treatment_552x353_2x.jpg", headed, "og_image"
https://www.appboy.com, True, "https://www.braze.com/images/logo.png", headed, "common_path"
https://www.wistia.com, True, "https://images.ctfassets.net/buksmp4dkugj/iE7tNEpx71bpM630sHTxD/17d9755ecd7bbd53a99e9c606877e22b/Home-MetaImage.jpg?w=1200&h=630&fit=fill&fl=progressive", headed, "og_image"
https://www.smtp.com, True, "https://www.smtp.com/wp-content/uploads/2021/01/Home-page.jpg", headed, "og_image"
https://www.waze.com, True, "https://web-assets.waze.com/social/og.png", headed, "og_image"
cox.net, False, "None", None, "Error MissingSchema"
list-manage.com, False, "None", None, "Error MissingSchema"
https://www.modaoperandi.com, True, "https://www.modaoperandi.com/dist/public/favicon.png", headed, "favicon"
https://www.epaperflip.com, True, "https://dcatalog.com/wp-content/themes/dcatalog/images/dcatalog-white-log.png", headed, "img_logo"
https://www.vtechphones.com, True, "https://cdn-web.vtp-media.com/images/home/2015/Banner_VC7151_v04.jpg", headed, "og_image"
https://www.peer1.com, True, "https://www.aptum.com/images/aptum-opengraph.jpg", headed, "og_image"
https://www.whatsupgold.com, True, "https://www.whatsupgold.com/images/librariesprovider2/default-album/social-image.png", headed, "og_image"
https://www.hellodirect.com, True, "https://www.hellodirect.com/scs/img/HDI-Logo-for-NS-320x68-retina-updated-02192019.png", headed, "img_logo"
https://www.virginmedia.com, True, "https://www.virginmedia.com/assets/favicon.ico", headed, "favicon"
https://www.urbanairship.com, True, "https://www.airship.com/wp-content/uploads/2024/09/Airship-2024-Fall-Launch-Navigator-Image.png", headed, "og_image"
https://www.truphone.com, True, "https://www.datocms-assets.com/50740/1642586127-truphone-social.png?w=1000&fit=max&auto=format", headed, "og_image"
https://www.eztexting.com, True, "https://www.eztexting.com/sites/default/files/open-graph/ez-texting-98-percent-engagement.webp", headed, "og_image"
https://www.gmx.com, True, "data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0idXRmLTgiPz4KPCEtLSBHZW5lcmF0b3I6IEFkb2JlIElsbHVzdHJhdG9yIDIyLjAuMSwgU1ZHIEV4cG9ydCBQbHVnLUluIC4gU1ZHIFZlcnNpb246IDYuMDAgQnVpbGQgMCkgIC0tPgo8c3ZnIHZlcnNpb249IjEuMSIgaWQ9IkViZW5lXzEiIHhtbG5zPSJodHRwOi8vd3d3LnczLm9yZy8yMDAwL3N2ZyIgeG1sbnM6eGxpbms9Imh0dHA6Ly93d3cudzMub3JnLzE5OTkveGxpbmsiIHg9IjBweCIgeT0iMHB4IgoJIHZpZXdCb3g9IjAgMCA1MDguNSAxNjUuOCIgc3R5bGU9ImVuYWJsZS1iYWNrZ3JvdW5kOm5ldyAwIDAgNTA4LjUgMTY1Ljg7IiB4bWw6c3BhY2U9InByZXNlcnZlIj4KPHN0eWxlIHR5cGU9InRleHQvY3NzIj4KCS5zdDB7ZmlsbDojRkZGRkZGO30KPC9zdHlsZT4KPHBhdGggaWQ9IlgiIGNsYXNzPSJzdDAiIGQ9Ik00NTIuNSw3OC4xbDQ0LjItNzMuNmgtNDUuMWwtMjMuNSwzNy40TDQwMi44LDQuNWgtNDkuNEw0MDUuNSw3OGwtNTIuMSw4My4xaDQ5LjRMNDMxLDExNGwzMy40LDQ3LjEKCWg0NC4xTDQ1Mi41LDc4LjF6Ii8+CjxwYXRoIGlkPSJNIiBjbGFzcz0ic3QwIiBkPSJNMjg5LjIsNC41bC0zMy42LDgzLjdMMjIzLjgsNC41aC00MC4xbC0yNi42LDE1Ni42aDQwLjVsMTMuMS05MC4yaDAuNGwzNS45LDkwLjJoMTYuMmwzNy42LTkwLjJoMC41CglsMTEuNCw5MC4yaDQwLjdMMzI5LjcsNC41SDI4OS4yeiIvPgo8cGF0aCBpZD0iRyIgY2xhc3M9InN0MCIgZD0iTTgyLjcsNzMuOHYzMS44aDMzYy0xLjYsMTcuOS0xNS4xLDI3LTMyLjYsMjdjLTI2LjYsMC00MS0yNC41LTQxLTQ4LjdjMC0yMy43LDEzLjgtNDkuMSw0MC40LTQ5LjEKCWMxNi4zLDAsMjgsOS45LDMzLjYsMjQuN2wzOC40LTE2LjFDMTQxLjEsMTQuNCwxMTYuMywwLDg0LjMsMEMzNC4yLDAsMCwzMy4yLDAsODMuN2MwLDQ4LjksMzQsODIuMSw4Mi45LDgyLjEKCWMyNiwwLDQ4LjktOS4zLDY0LjEtMzAuNWMxMy44LTE5LjQsMTUuNS0zOC44LDE1LjktNjEuNUMxNjIuOSw3My44LDgyLjcsNzMuOCw4Mi43LDczLjh6Ii8+Cjwvc3ZnPgo=", headed, "img_logo"
https://www.cloudera.com, True, "https://www.cloudera.com/content/dam/www/static/images/logos/cloudera-card.jpg", headed, "og_image"
americommerce.com, False, "None", None, "Error MissingSchema"
homesandland.com, False, "None", None, "Error MissingSchema"
https://www.ericsson.com, True, "https://www.ericsson.com/492a98/assets/global/qbank/2025/02/24/mwc_backg_100-1-1831441c5b541914bd8958dec324d3e29f4594.jpg", headed, "og_image"
https://www.broadvoice.com, True, "https://broadvoice.com/wp-content/uploads/2025/01/Broadvoice-Gocontact-Main-Logo.png", headed, "og_image"
https://www.citymax.com, True, "https://www.citymax.com/r/wd_host_content/1/templates/149/page2b_2blue_citymax_logo.png", headed, "img_logo"
https://www.geotrust.com, True, "https://www.geotrust.com/content/dam/geotrust/images/navigation/header/GeoTrustLogo.svg", headed, "img_logo"
https://www.myemma.com, True, "https://myemma.com/wp-content/themes/my-emma/favicon.png", headed, "favicon"
https://www.godatafeed.com, True, "https://assets-global.website-files.com/5c6f0fe189c3683ca571d70a/65a17b215d8c51569e89ae24_Product%20Feed%20Performance%20Platform4-p-800.png", headed, "og_image"
https://www.gogoair.com, False, "None", headed, "None"
adknowledge.com, False, "None", None, "Error MissingSchema"
https://www.appsumo.com, True, "https://appsumo2-cdn.appsumo.com/static/images/meta/appsumo-logo-meta.png", headed, "og_image"
https://www.att.net, True, "https://s.yimg.com/cv/apiv2/partner-portals/mobile/att_open-graph_icon_1.png", headed, "og_image"
https://www.janus.com, True, "https://www.janushenderson.com/wp-content/uploads/sites/4/JanusHenderson_Logo_4140_Slate.svg", headed, "img_logo"
whitefence.com, False, "None", None, "Error MissingSchema"
https://www.ntt.com, True, "https://www.ntt.com/content/dam/nttcom/hq/cmn/img/logo-ogp-1200-630_w.png", headed, "og_image"
https://www.equinix.com, True, "https://www.equinix.com/content/dam/eqxcorp/en_us/images/home/equinix_com_share.png", headed, "og_image"
speakeasy.net, False, "None", None, "Error MissingSchema"
https://www.cio.com, True, "https://www.cio.com/wp-content/uploads/2023/02/new-cio-letter-v1-1.jpg.webp?w=1024", headed, "og_image"
cspire.com, False, "None", None, "Error MissingSchema"
https://www.example.com, False, "None", headed, "None"
https://www.yammer.com, False, "None", headed, "None"
https://www.so-net.ne.jp, True, "https://www.so-net.ne.jp/assets/images/ogp.jpg", headed, "og_image"
https://www.datapipe.com, True, "https://admin.rackspace.com/sites/default/files/2021-07/Rackspace_Technology_OG.png", headed, "og_image"
https://www.clicksor.com, True, "https://img.weitt.us/web_static/assets/yp_free/img/logo.png", headed, "img_logo"
inetu.net, False, "None", None, "Error MissingSchema"
gogrid.com, False, "None", None, "Error MissingSchema"
singlehop.com, False, "None", None, "Error MissingSchema"
https://www.t-online.de, True, "https://www.t-online.de/favicon.ico", headed, "favicon"
https://www.iweb.com, True, "https://www.leaseweb.com/assets/favicon.ico", headed, "favicon"
https://www.idrive.com, True, "https://static.idriveonlinebackup.com/include/images/idrive-image.png", headed, "og_image"
toutapp.com, False, "None", None, "Error MissingSchema"
https://www.me.com, True, "https://www.icloud.com/apple-touch-icon.png", headed, "favicon"
https://www.consumer-rankings.com, True, "https://www.consumer-rankings.com/images/favicon-new.ico", headed, "favicon"
https://www.411.ca, True, "https://411.ca/resources/img/favicons/mstile-150x150.png", headed, "og_image"
https://www.moonfruit.com, True, "https://moonfruit.com/wp-content/uploads/2024/09/Moonfruit-Logo-110x74.png", headed, "img_logo"
bandwidth.com, False, "None", None, "Error MissingSchema"
vzwshop.com, False, "None", None, "Error MissingSchema"
http://www.xfinity.com, True, "https://www.xfinity.com/national/xfinity-learn-ui/favicon.ico", headed, "favicon"
https://www.digium.com, True, "https://sangoma.com/wp-content/uploads/hero-921x1024.webp", headed, "og_image"
discounttwo-wayradio.com, False, "None", None, "Error MissingSchema"
mashery.com, False, "None", None, "Error MissingSchema"
carphonewarehouse.com, False, "None", None, "Error MissingSchema"
https://www.sherweb.com, True, "https://images.sherweb.com/images/default-og-img.png?v=april-2023", headed, "og_image"
https://www.shoretel.com, True, "https://www.mitel.com/sites/default/files/favicon.png", headed, "favicon"
http://www.imation.com, True, "http://www.imation.com/image/imation_logo.jpg", headed, "og_image"
https://www.nobelcom.com, True, "https://static.nobelcom.com/images/nobelcom/misc/fb-NC.jpg?1281", headed, "og_image"
https://www.mocospace.com, True, "https://cdn-img.mocospace.com/static/r252389/apple-touch-icon-precomposed.png", headed, "og_image"
https://www.talktalk.co.uk, True, "https://www.talktalk.co.uk/assets/images/favicon.svg", headed, "favicon"
https://www.alexa.com, False, "None", headed, "None"
https://www.yahoo.net, True, "https://s.yimg.com/pv/static/img/y_icon_iphone_76.min.png", headed, "favicon"
https://www.conductor.com, True, "https://cdn.sanity.io/images/tkl0o0xu/production/9c7af3eb732295f55919ac4d3ea8f74fe6bbf24f-1200x630.png?fit=min&w=1200&h=629&q=95&fm=jpg", headed, "og_image"
https://www.digitalchocolate.com, True, "https://market.domain360.com/images/apple-touch-icon.png", headed, "favicon"
ampedwireless.com, False, "None", None, "Error MissingSchema"
https://www.mixpanel.com, True, "https://cdn.mxpnl.com/marketing-site/static/image/external/og/mixpanel-social-sharing.png", headed, "og_image"
https://www.netfirms.com, True, "https://www.netfirms.com/favicon.ico", headed, "favicon"
https://www.infinitydish.com, True, "https://www.infinitydish.com/wp-content/uploads/2022/04/dish-authorized-retailer.jpg", headed, "og_image"
scoutmob.com, False, "None", None, "Error MissingSchema"
https://www.unbounce.com, True, "https://unbounce.com/photos/Open-graph-3.jpg", headed, "og_image"
https://www.netvibes.com, True, "https://www.netvibes.com/img/logo.png", headed, "common_path"
https://www.photobiz.com, True, "https://image9.photobiz.com/8584/29_20250120123905_8123799_large.png", headed, "og_image"
https://www.efaxcorporate.com, True, "https://enterprise.efax.com/wp-content/uploads/2022/01/pano-hp-alt.jpg", headed, "og_image"
arubanetworks.com, False, "None", None, "Error MissingSchema"
https://www.bodyguardz.com, True, "https://www.bodyguardz.com/on/demandware.static/Sites-BodyGuardz-Site/-/default/dw95bf472f/images/logo.png", headed, "img_logo"
https://www.pinnaclecart.com, True, "https://pinnaclecart.com/wp-content/uploads/2018/09/quote-left.png", headed, "og_image"
https://www.sitepoint.com, True, "https://www.sitepoint.com/favicons/48x48.png", headed, "favicon"
aerohive.com, False, "None", None, "Error MissingSchema"
https://www.echodesign.com, True, "http://echonewyork.com/cdn/shop/files/logo.png?v=1666275603", headed, "og_image"
https://www.signupgenius.com, True, "https://www.signupgenius.com/images/home/SignUpGenius-logo-1200x630.jpg", headed, "og_image"
directtrack.com, False, "None", None, "Error MissingSchema"
https://www.nettalk.com, True, "https://ntconnect.com/resources/nt/images/marketing/smart_banner_android_messaging_icon.png", headed, "favicon"
https://www.tripod.com, True, "https://ly.lygo.net/ly/tpSite/images/57x57.png", headed, "favicon"
https://www.inmobi.com, True, "https://web.inmobicdn.net/website/website/6.0.1/ui/uploads/misc/InMobi_Group_logo_color.png", headed, "og_image"
https://www.narod.ru, True, "https://narod.ru/main.png", headed, "og_image"
https://www.artistwebsites.com, False, "None", headed, "None"
telus.net, False, "None", None, "Error MissingSchema"
3gstore.com, False, "None", None, "Error MissingSchema"
bronto.com, False, "None", None, "Error MissingSchema"
https://www.cafe24.com, True, "https://skin.cafe24img.com/imgcafe24com/images/common/og_image.png", headed, "og_image"
tradeindia.com, False, "None", None, "Error MissingSchema"
windowsazure.com, False, "None", None, "Error MissingSchema"
https://www.flippingbook.com, True, "https://d1qwl4ymp6qhug.cloudfront.net/Release/R10141/images/flippingbook-meta.png", headed, "og_image"
https://www.woothemes.com, True, "https://woocommerce.com/wp-content/uploads/2025/02/woo-take-control-of-your-success.jpg", headed, "og_image"
https://www.bestcovery.com, True, "https://cdn.bestcovery.ca-times-dam.psdops.com/dims4/default/beea024/2147483647/strip/true/crop/1000x277+0+0/resize/433x120!/quality/90/?url=http%3A%2F%2Fbestcovery-brightspot.s3.amazonaws.com%2F97%2F96%2F5fd40beb48059a3edeff4d92eed5%2Fbestcovery-logo-powered-by-lat.png", headed, "img_logo"
https://www.sina.com.cn, True, "https://www.sina.com.cn/favicon.svg", headed, "favicon"
https://www.yahoo.com, True, "https://s.yimg.com/pv/static/img/y_icon_iphone_76.min.png", headed, "favicon"
thehighcalling.org, False, "None", None, "Error MissingSchema"
https://www.ezetop.com, True, "https://www.ezetop.com/Content/images/ezetop/favicon.ico", headed, "favicon"
https://www.altervista.org, True, "https://it.altervista.org/images/facebook/fb-share-altervista.png", headed, "og_image"
digitallanding.com, False, "None", None, "Error MissingSchema"
https://www.fb.com, True, "https://www.facebook.com/images/fb_icon_325x325.png", headless, "og_image"
https://www.allconnect.com, True, "https://www.allconnect.com/wp-content/uploads/2021/03/allconnect-homepage-hero-graphic-thumbnail.png", headed, "og_image"
https://www.trendhunter.com, True, "https://cdn.trendhunterstatic.com/logos/createthefuture.png", headed, "og_image"
https://www.vidyo.com, True, "https://www.enghousevideo.com/wp-content/uploads/2024/03/EV-stacked-color_trimmed-200x200-whiteBG.png", headed, "og_image"
otherinbox.com, False, "None", None, "Error MissingSchema"
mediacomcable.com, False, "None", None, "Error MissingSchema"
https://www.anymeeting.com, True, "https://www.intermedia.com/assets/images/intm_og_logo.png", headed, "og_image"
https://www.lge.com, True, "https://www.lg.com/content/dam/lge/common/logo/logo-lg-100-44.jpg", headed, "og_image"
https://www.yesware.com, True, "https://cdn.prod.website-files.com/6036bf3265493cd8d57a7527/604927c7d80047747cd15605_featured-image-yesware.png", headed, "og_image"
https://www.hostdime.com, True, "https://www.hostdime.com/images/logo.png", headed, "common_path"
https://www.buy.com, True, "https://static.rakuten.com/img/campaign/9244/221024-55570-opengraph-q4-facebook-1200x628-v5.png", headed, "og_image"
https://www.relianceglobalcall.com, True, "https://www.relianceglobalcall.com/images/logo.png", headed, "common_path"
https://www.clickmeter.com, True, "https://cdn.rebrandly.com/open_graph_3c1f30bdf7.png", headed, "og_image"
https://www.ignitionone.com, True, "https://ignitionone.com/wp-content/uploads/2018/12/i1-favicon.png", headed, "favicon"
https://www.pages05.net, False, "None", headed, "None"
https://www.kvh.com, True, "https://www.kvh.com/wp-content/uploads/2024/01/kvh-home-og.jpg", headed, "og_image"
https://www.local03.com, True, "https://cdn.prod.website-files.com/67683f71c6390df74ce8d459/676923d38f6db5321a383add_Hero%20Image%20Frame.avif", headed, "og_image"
https://www.launchrock.com, True, "https://s3.amazonaws.com/app-assets.startups.com/launchrock-share-default.jpg", headed, "og_image"
https://www.izea.com, True, "https://d27fp5ulgfd7w2.cloudfront.net/wp-content/uploads/2024/12/16093851/izea-featured-1920-1.jpg", headed, "og_image"
tributes.com, False, "None", None, "Error MissingSchema"
https://www.hdaccessory.com, True, "https://www.hdaccessory.com/img/logo.png", headed, "common_path"
https://www.antonline.com, True, "https://www.antonline.com/images/brands/Microsoft.png", headed, "img_logo"
https://www.hatena.ne.jp, True, "https://www.hatena.ne.jp/p/images/ogimage.png?202008", headed, "og_image"
http://www.geocities.jp, True, "https://s.yimg.jp/images/cms/favicon.ico", headed, "favicon"
https://www.pogoplug.com, True, "data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAACAAAAAgCAYAAABzenr0AAAACXBIWXMAAAsSAAALEgHS3X78AAAB5klEQVRYha2XMVLDMBBFPxl6qCjciBskNzA3AE5AqrTQuaVVR1pX4QSYGyQ3SGqGATcu3JBUlGGUiTPyeiWvZH6TsSTLb/+XN8nZfr+H0lUBYAvgucySbzBSupoCmJRZ8sTNx2p0vG8J4AHAl9LVQunqmtnPQD4qXa0d81GyARo1IC/2hmWWGIfeAYwBGIi7fwMos2QNYEfmTLWXZKw4fl4AeKOQQxwAcaERrbIg14MjCQKwYrA1KJI+gBtmjLqAIZEcXsNGSlfb42a27sssKaw15lz8ePbcGOdcrzPViFz3uuCIwVZQJBIAbiMuBlviSCQASulqEgjQqPctaQE4+gEiYrDljYQ6AIcLU2ZM6gJ8kUgBxp6uGKJOJFIACJuSRK1IOgCecxDzNrh0iuScW/D7+eG4LxGuk6sDcDVbTZhuCEe1sV/JxuFpnacF5wDX/zsAV7OVOZS3EQ8/tOo6Tw+tWgqwqfN0S8Ziqp/Xedr6SScFWDBjIQAny+lEC8CT/5KsC7G/ZbkXwFF9WefpmoxJq+9YHgMQc/qdlscAhNrvtdwJ4Mh/x1Thq77XcieApHoPgNjyUABJ8wmyfBAAU32w5SyAI/+5p/tFW84CkOpfzb9kaqll/yDLfQDsgy2Z6gdb3hKAP2n+6m+fxBVHAAAAAElFTkSuQmCC", headed, "favicon"
